id,user_id,description,start_date,end_date,created_by,updated_by,vendor_table_ref_id,buyer_site_table_ref_id,dealer_site_table_ref_id
3577,3577,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,26/12/2021,09/07/2021,2141,3315,2413,976,2845
3578,3578,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",06/04/2022,26/04/2022,1444,735,1105,4268,1030
3579,3579,Etiam justo. Etiam pretium iaculis justo.,09/10/2021,02/05/2022,1937,1554,4988,465,3527
3580,3580,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",26/08/2021,17/02/2022,574,2175,3511,1332,4750
3581,3581,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,04/04/2022,24/06/2021,3308,2336,2385,1934,4867
3582,3582,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",22/08/2021,05/10/2021,1608,2053,142,4771,2494
3583,3583,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,22/10/2021,10/11/2021,352,3543,4558,2247,3081
3584,3584,Phasellus in felis. Donec semper sapien a libero. Nam dui.,09/02/2022,20/12/2021,2627,4398,2994,685,2357
3585,3585,Sed sagittis.,27/12/2021,30/12/2021,3179,2014,1137,4557,4304
3586,3586,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",12/05/2022,17/02/2022,4746,1026,1583,3902,2375
3587,3587,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",07/12/2021,20/02/2022,878,3944,3095,3298,3374
3588,3588,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",14/07/2021,05/02/2022,2420,3708,681,528,541
3589,3589,Suspendisse potenti.,21/10/2021,17/02/2022,2227,1040,4102,228,4516
3590,3590,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,13/04/2022,17/04/2022,4989,1623,1029,3105,4536
3591,3591,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",16/02/2022,23/09/2021,1452,1587,203,3798,3273
3592,3592,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",16/10/2021,03/11/2021,844,1478,3925,3491,3380
3593,3593,Maecenas pulvinar lobortis est.,17/07/2021,05/10/2021,725,3311,3383,830,3047
3594,3594,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",07/06/2022,17/11/2021,3244,2135,3781,506,2758
3595,3595,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",12/11/2021,23/04/2022,3404,648,2409,552,1953
3596,3596,Sed sagittis.,14/07/2021,14/10/2021,2607,1900,3451,711,34
3597,3597,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",26/08/2021,17/11/2021,3848,1635,173,1175,4733
3598,3598,In congue.,24/12/2021,08/07/2021,382,2717,2858,4065,835
3599,3599,Aliquam quis turpis eget elit sodales scelerisque.,09/08/2021,02/07/2021,37,368,1318,3513,619
3600,3600,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,20/05/2022,20/09/2021,3824,1379,2792,3689,2394
3601,3601,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,10/06/2022,24/04/2022,1190,2724,342,4102,1431
3602,3602,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,21/06/2021,14/04/2022,520,4413,1224,166,3040
3603,3603,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,06/04/2022,15/12/2021,3900,1606,449,334,987
3604,3604,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,16/07/2021,20/05/2022,2136,2240,4571,4376,1456
3605,3605,Suspendisse accumsan tortor quis turpis. Sed ante.,07/07/2021,11/02/2022,4477,566,1964,4821,445
3606,3606,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",28/04/2022,18/03/2022,1922,4343,2201,4006,2058
3607,3607,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",23/07/2021,15/10/2021,268,1510,150,549,1896
3608,3608,In hac habitasse platea dictumst.,24/11/2021,13/09/2021,4577,3586,864,1416,68
3609,3609,Ut tellus. Nulla ut erat id mauris vulputate elementum.,31/03/2022,24/10/2021,2010,1190,3359,4066,1680
3610,3610,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",03/02/2022,22/10/2021,4452,2849,3989,4259,2926
3611,3611,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",29/01/2022,20/07/2021,3796,2832,3994,1965,2884
3612,3612,Suspendisse accumsan tortor quis turpis. Sed ante.,08/12/2021,29/01/2022,859,1722,3356,3802,4115
3613,3613,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",09/12/2021,04/09/2021,1213,117,3627,1134,1695
3614,3614,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",06/06/2022,01/01/2022,4102,4500,4683,2276,990
3615,3615,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",17/04/2022,21/04/2022,2623,1562,2938,35,3799
3616,3616,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",07/03/2022,01/01/2022,1117,839,3175,1763,3907
3617,3617,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,15/09/2021,11/01/2022,2679,2434,163,1456,61
3618,3618,Curabitur convallis.,31/07/2021,20/06/2021,3662,3875,3720,2107,864
3619,3619,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",15/08/2021,13/12/2021,1200,3571,1539,4780,1964
3620,3620,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",30/06/2021,24/05/2022,2281,945,437,890,2004
3621,3621,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,12/03/2022,26/08/2021,2389,2412,1703,1521,4897
3622,3622,Morbi non lectus.,02/10/2021,24/07/2021,3702,1558,4353,2044,3385
3623,3623,In sagittis dui vel nisl. Duis ac nibh.,21/11/2021,22/03/2022,4403,2605,1636,3290,1728
3624,3624,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",12/05/2022,08/09/2021,4250,3925,64,1903,616
3625,3625,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",25/08/2021,09/05/2022,1426,2707,4480,4590,2405
3626,3626,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",17/12/2021,19/03/2022,775,2806,1590,3350,3720
3627,3627,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,28/04/2022,12/05/2022,303,2439,4776,1911,1642
3628,3628,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",29/12/2021,09/07/2021,736,2142,1746,2287,2168
3629,3629,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,22/04/2022,11/02/2022,820,3472,4585,1503,1
3630,3630,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",23/06/2021,28/03/2022,549,3934,4941,4545,4456
3631,3631,Ut tellus. Nulla ut erat id mauris vulputate elementum.,26/01/2022,22/12/2021,1943,2362,900,671,4916
3632,3632,Aenean sit amet justo. Morbi ut odio.,03/02/2022,14/06/2021,3852,2989,292,2922,410
3633,3633,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,04/09/2021,20/08/2021,3448,4642,488,2351,4501
3634,3634,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",03/05/2022,15/10/2021,4364,369,1601,258,129
3635,3635,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",30/10/2021,18/08/2021,3606,4230,1286,1535,4102
3636,3636,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,27/05/2022,31/05/2022,2956,2458,3787,2810,3347
3637,3637,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",17/09/2021,12/11/2021,2791,3089,3981,450,3574
3638,3638,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",27/03/2022,02/10/2021,1967,914,1193,3051,1750
3639,3639,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",07/04/2022,23/10/2021,4111,423,2849,607,63
3640,3640,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,20/02/2022,05/11/2021,339,1652,4930,2718,281
3641,3641,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,28/05/2022,02/08/2021,18,2401,1033,1397,743
3642,3642,Donec posuere metus vitae ipsum. Aliquam non mauris.,01/07/2021,18/07/2021,1366,2790,2805,3746,4716
3643,3643,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",01/03/2022,29/10/2021,4802,4667,1862,2496,1582
3644,3644,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,30/03/2022,22/01/2022,1082,681,1510,2158,3087
3645,3645,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",19/06/2021,06/04/2022,2441,4812,1561,814,3923
3646,3646,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",07/07/2021,15/11/2021,4680,670,1908,1646,1035
3647,3647,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",28/07/2021,14/09/2021,2767,2609,2428,2630,2775
3648,3648,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",25/06/2021,21/04/2022,648,2046,1478,4961,4644
3649,3649,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",16/11/2021,22/11/2021,3698,1991,154,3344,4431
3650,3650,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",11/09/2021,10/07/2021,3447,730,317,3482,965
3651,3651,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,03/04/2022,07/04/2022,335,1458,2133,3444,316
3652,3652,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",15/07/2021,29/04/2022,2068,1129,2548,618,3342
3653,3653,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",13/09/2021,03/09/2021,1538,1105,4107,3326,686
3654,3654,In hac habitasse platea dictumst.,18/10/2021,07/01/2022,70,29,3400,3423,4563
3655,3655,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",11/01/2022,08/08/2021,4745,1446,2448,1313,2747
3656,3656,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,21/02/2022,10/11/2021,1950,2208,72,1942,4559
3657,3657,Quisque ut erat.,11/01/2022,02/12/2021,2213,641,2625,2102,3853
3658,3658,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",10/03/2022,29/10/2021,2160,935,3669,2613,4231
3659,3659,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",06/02/2022,10/02/2022,4620,3893,2518,1277,529
3660,3660,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",19/02/2022,22/03/2022,81,1961,839,2190,3737
3661,3661,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",30/08/2021,03/02/2022,3808,3333,2139,3058,2787
3662,3662,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,17/03/2022,25/10/2021,2817,2110,3221,1098,1611
3663,3663,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",20/08/2021,24/01/2022,504,3941,802,3020,2061
3664,3664,Proin risus. Praesent lectus.,23/07/2021,15/07/2021,2051,4428,2596,1027,4251
3665,3665,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",10/12/2021,19/10/2021,1017,4340,1767,13,4985
3666,3666,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,20/02/2022,11/02/2022,4333,293,816,3019,4426
3667,3667,Donec semper sapien a libero. Nam dui.,25/02/2022,20/08/2021,2002,4894,235,1819,3805
3668,3668,Pellentesque ultrices mattis odio.,06/07/2021,23/02/2022,3481,3255,1333,42,3031
3669,3669,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,20/04/2022,01/05/2022,314,3426,4594,601,1201
3670,3670,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",02/05/2022,02/06/2022,2775,653,2293,4411,696
3671,3671,Quisque ut erat. Curabitur gravida nisi at nibh.,03/07/2021,18/08/2021,3484,3402,4600,3158,3905
3672,3672,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",06/06/2022,20/02/2022,675,4150,3944,4257,342
3673,3673,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,10/08/2021,19/06/2021,3967,865,2223,4446,3658
3674,3674,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",18/09/2021,22/06/2021,3653,711,107,1005,3700
3675,3675,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",20/04/2022,26/12/2021,3148,2816,3145,225,1204
3676,3676,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",04/02/2022,20/05/2022,224,2013,254,4154,2524
3677,3677,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",18/07/2021,09/05/2022,2511,3604,3878,1374,661
3678,3678,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",24/03/2022,27/02/2022,3915,2280,2912,1273,4580
3679,3679,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,12/01/2022,01/12/2021,4840,2581,2279,4622,1171
3680,3680,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",05/07/2021,11/06/2022,3345,256,445,2633,1236
