id,description,start_date,end_date,created_by,updated_by,vendor_id,dealer_site_id
4357,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",04/01/2022,20/08/2021,4504,4925,2345,2738
4358,Pellentesque ultrices mattis odio.,01/09/2021,20/05/2022,2659,2909,1771,229
4359,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,12/09/2021,30/09/2021,2392,2367,194,3858
4360,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",06/11/2021,31/05/2022,586,2264,4938,4003
4361,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,13/07/2021,21/01/2022,1684,4083,3249,3470
4362,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",06/06/2022,03/07/2021,4907,2041,3445,3265
4363,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",09/05/2022,25/04/2022,1097,4205,453,811
4364,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",24/03/2022,29/09/2021,2867,3707,4349,3476
4365,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",03/02/2022,26/03/2022,1220,46,2855,1054
4366,Sed accumsan felis. Ut at dolor quis odio consequat varius.,12/09/2021,17/04/2022,1865,25,3180,2475
4367,Suspendisse potenti.,02/09/2021,30/09/2021,942,3491,1571,4816
4368,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,08/12/2021,20/12/2021,4914,3388,860,3375
4369,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",16/01/2022,13/06/2021,3260,4372,2151,1014
4370,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",30/06/2021,21/05/2022,4344,386,4001,2150
4371,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",25/01/2022,15/10/2021,2036,2354,2687,2526
4372,Proin eu mi.,30/11/2021,12/09/2021,4285,4595,2708,1142
4373,Fusce posuere felis sed lacus.,13/01/2022,06/12/2021,3867,1823,2069,1433
4374,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",13/11/2021,11/05/2022,1898,1421,4796,3353
4375,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",27/01/2022,04/01/2022,4248,160,762,1811
4376,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",08/05/2022,17/09/2021,1001,4277,3290,2983
4377,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",12/01/2022,28/08/2021,3397,3187,2780,4403
4378,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,17/10/2021,14/08/2021,2004,2878,952,3578
4379,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",08/04/2022,12/11/2021,4427,3524,2933,3229
4380,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",25/06/2021,10/05/2022,1421,2220,4137,3016
4381,Pellentesque eget nunc.,17/01/2022,20/04/2022,1627,2118,2025,548
4382,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,26/05/2022,04/02/2022,1788,4613,3826,417
4383,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,13/04/2022,18/01/2022,4564,3674,3912,2811
4384,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",10/10/2021,22/07/2021,1234,2429,3930,4910
4385,In hac habitasse platea dictumst.,31/12/2021,26/04/2022,2613,1116,2852,850
4386,Donec ut mauris eget massa tempor convallis.,18/12/2021,17/04/2022,2559,2283,201,4392
4387,Proin risus.,17/03/2022,07/08/2021,1793,3447,3738,291
4388,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",16/12/2021,24/06/2021,3982,3248,886,3899
4389,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",07/05/2022,12/09/2021,1543,1923,1062,377
4390,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,01/01/2022,04/06/2022,1272,3343,474,2268
4391,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",26/08/2021,13/02/2022,4421,3653,1400,30
4392,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,08/10/2021,20/11/2021,2996,330,3555,3158
4393,Pellentesque ultrices mattis odio.,17/03/2022,16/09/2021,1052,1146,1818,3257
4394,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",11/08/2021,13/07/2021,419,2607,4276,843
4395,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,16/04/2022,24/11/2021,368,4056,1154,212
4396,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",07/02/2022,07/01/2022,1901,1401,842,2155
4397,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,01/01/2022,26/07/2021,2992,400,2775,3237
4398,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,19/07/2021,25/01/2022,986,1582,4371,2136
4399,Morbi quis tortor id nulla ultrices aliquet.,09/06/2022,07/08/2021,4187,3298,1716,4734
4400,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",22/08/2021,11/08/2021,427,931,1907,3755
4401,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",02/08/2021,08/11/2021,1914,4212,4915,4828
4402,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",18/10/2021,14/06/2021,14,4072,3468,4360
4403,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",25/10/2021,01/07/2021,3672,4404,2156,3307
4404,Suspendisse ornare consequat lectus.,20/01/2022,25/09/2021,1884,2172,1606,4181
4405,Donec ut dolor.,06/06/2022,12/01/2022,1315,3711,1281,3331
4406,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",09/07/2021,25/08/2021,2745,3929,1695,260
4407,Vestibulum sed magna at nunc commodo placerat.,17/03/2022,15/09/2021,3207,3338,729,2531
4408,Nulla tellus. In sagittis dui vel nisl.,15/04/2022,09/04/2022,650,3621,2223,1306
4409,Suspendisse potenti. Nullam porttitor lacus at turpis.,16/02/2022,12/10/2021,197,2051,3666,288
4410,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",23/03/2022,28/10/2021,1709,2856,3892,3139
4411,Nullam varius. Nulla facilisi.,28/12/2021,28/02/2022,4664,3,1549,431
4412,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",05/12/2021,29/07/2021,665,780,799,4316
4413,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",04/12/2021,19/01/2022,1124,2919,1587,403
4414,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",12/01/2022,26/08/2021,4665,3763,893,1103
4415,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",25/11/2021,24/08/2021,3525,4699,2575,2405
4416,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,12/08/2021,14/12/2021,1992,3783,2361,3458
4417,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,25/01/2022,11/11/2021,1008,2619,3049,3211
4418,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,02/08/2021,19/11/2021,342,1270,4255,4569
4419,Pellentesque ultrices mattis odio.,12/01/2022,30/04/2022,1756,1540,3287,2489
4420,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",01/08/2021,09/11/2021,3170,436,774,505
4421,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",08/11/2021,13/07/2021,2922,3110,2705,1525
4422,In hac habitasse platea dictumst.,17/10/2021,11/11/2021,3008,911,263,2004
4423,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",27/09/2021,31/08/2021,340,1164,367,4618
4424,Vestibulum sed magna at nunc commodo placerat.,05/01/2022,13/09/2021,2937,1101,2367,1093
4425,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,08/08/2021,17/10/2021,3568,644,114,2365
4426,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,05/08/2021,03/09/2021,2495,3789,2663,2887
4427,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",09/05/2022,02/04/2022,2026,396,4636,1749
4428,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",23/06/2021,25/01/2022,2206,3080,435,4904
4429,Curabitur gravida nisi at nibh.,26/10/2021,17/04/2022,2378,253,2170,857
4430,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,18/06/2021,25/06/2021,1361,4922,4909,4318
4431,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",10/04/2022,09/02/2022,2518,4772,2733,2847
4432,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",22/05/2022,05/01/2022,4066,3551,1325,3827
4433,In congue. Etiam justo.,15/10/2021,10/12/2021,3124,182,4718,4803
4434,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,05/12/2021,08/05/2022,2084,3017,708,2577
4435,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,12/10/2021,01/10/2021,4506,4058,1361,2943
4436,Vivamus tortor.,21/10/2021,17/02/2022,3951,4045,2353,1951
4437,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,25/10/2021,21/04/2022,2202,587,4297,3431
4438,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,21/02/2022,05/04/2022,1567,3546,4026,4482
4439,Maecenas rhoncus aliquam lacus.,19/05/2022,18/01/2022,2997,1986,2800,2037
4440,Pellentesque at nulla.,08/01/2022,27/10/2021,1270,2418,3691,2073
4441,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",25/06/2021,13/02/2022,3519,2148,1910,4813
4442,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",22/11/2021,29/07/2021,4005,646,2693,1625
4443,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",06/10/2021,29/08/2021,4141,1439,840,4164
4444,Curabitur in libero ut massa volutpat convallis.,16/05/2022,12/01/2022,2975,4306,2605,1360
4445,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",01/11/2021,21/06/2021,3083,3316,4003,1331
4446,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",14/07/2021,13/12/2021,54,4687,4171,1566
4447,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",19/08/2021,11/02/2022,4516,1143,678,1094
4448,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,06/08/2021,24/10/2021,2875,3163,4138,2950
4449,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",23/11/2021,27/09/2021,3488,3550,2035,148
4450,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",22/08/2021,07/04/2022,4174,988,4129,3850
4451,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",07/07/2021,04/06/2022,1962,2702,1996,504
4452,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,23/06/2021,08/09/2021,3354,3952,2745,732
4453,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",06/08/2021,20/11/2021,536,1984,4212,3440
4454,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,03/05/2022,23/03/2022,3091,4648,437,3393
4455,Ut tellus. Nulla ut erat id mauris vulputate elementum.,05/10/2021,30/03/2022,3352,5000,3862,1572
4456,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",17/08/2021,17/11/2021,4476,4605,4140,3849
4457,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",18/11/2021,02/03/2022,2594,1235,1655,2487
4458,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",08/12/2021,14/04/2022,4411,2914,540,4046
4459,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",11/08/2021,11/11/2021,3599,3425,346,248
4460,Nullam varius.,27/09/2021,21/03/2022,4865,1806,2621,4967
4461,Nulla tellus. In sagittis dui vel nisl.,15/06/2021,31/12/2021,4484,2858,1761,4271
4462,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,17/11/2021,22/04/2022,2774,2422,4035,3024
4463,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,10/02/2022,29/06/2021,3335,2896,786,1809
4464,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",07/01/2022,09/08/2021,1392,2360,4773,2352
4465,Donec dapibus.,05/11/2021,29/11/2021,4816,897,3082,3465
